ID,Is_Lead
NMOS9UQN,0.6493
CQ8DW424,0.021
3WWJNLXU,0.2479
Y8UOLK5X,0.2386
CH42LBOY,0.099
N5EKJBQS,0.7436
WGHQ4VAS,0.13
CQW4Z6UZ,0.0745
WNBA8BYM,0.0206
ASFDUM6U,0.0201
KMPKMPHV,0.0148
UQ5AUWXC,0.0214
NFPGCXLP,0.0189
EHAJMTMA,0.039
EGASSBMA,0.0985
5LQ2AVDR,0.0343
RCSQ8U46,0.0352
4JILSSFO,0.0279
ASWFOJ2J,0.0224
ZHNRV6JA,0.0333
ZEQYITGX,0.0333
R2VWMPS9,0.0349
MYE8YD3C,0.059
D92H6GBO,0.1173
H6QZKUYM,0.6992
ZNWOGVLT,0.0392
BS8MTPM8,0.0172
GYTPUNAE,0.0338
HR3IOZFU,0.0348
7NSNFBPT,0.0155
XNYQXRZP,0.1081
MAVFZPBE,0.0143
PMRCSNGG,0.0147
EMFUQXGL,0.0204
PE55NSMK,0.1311
MGRX8ZFC,0.0218
DG8ISX96,0.031
BBJYSDAC,0.2396
6HBC44RN,0.0282
3I9EDANM,0.6622
WUO63CYG,0.0172
CTQAAQXP,0.2657
HBPDAYEQ,0.0975
2HQAUDC3,0.0318
2K3LALKJ,0.045
KYAY2Y4F,0.5465
N2HIV94E,0.0228
MCJUUHBX,0.0348
FG7ZXXBT,0.0374
J2H7STFE,0.03
HUT8XRTK,0.0147
M559J78U,0.1636
PJYUNK2T,0.0377
B6NWNTBI,0.1156
ENHTKUFC,0.0603
FCDENYSB,0.0376
VQTLPVLL,0.0326
F7OCJZFV,0.0214
TJN3GDOA,0.0342
HVTF3XMZ,0.1307
L49E5UK8,0.0259
NUJUJU9M,0.2509
84CQO4RM,0.1052
XPVOVHAT,0.031
DNZRBXA6,0.0216
B25WMAKM,0.0217
5Q9IWMIA,0.0335
PCZYFAKJ,0.0209
6VQGHJZ9,0.1151
Q5CFDZ3O,0.2033
4JSHEVVA,0.035
2JC3XWSE,0.0146
ULMSFECG,0.0139
LDB28VHA,0.0204
KUHVHVCF,0.0141
D4QQ8UVX,0.0367
VGZHGCLG,0.0321
DI6BBXCJ,0.0211
HMYLBBXV,0.0624
FQETECHT,0.0349
NKVBQTFB,0.7215
WYY5XCO7,0.0232
2RN8E5KW,0.1333
MC94YYBO,0.212
3ECAEXFO,0.0199
D368CZXX,0.0324
HMGY2YQQ,0.0207
XCTQWZF6,0.6152
4S7QXK4S,0.0221
FPFPPVKZ,0.2266
KNLXSJTE,0.0216
8CWBQUDH,0.0316
9FZTSERU,0.0305
WTDZKX6O,0.1319
NRJZWGBE,0.035
7QGTQAQY,0.0375
PJN39XH9,0.2452
MV7INEK9,0.2114
FLUWHTXW,0.697
L2MTJZMK,0.9612
DZYGRC4M,0.0181
JKTIOCGZ,0.6821
XASMKZUE,0.0385
ETZHPZ3H,0.0216
53ZBE5MZ,0.041
7TDYPH6M,0.6698
FBDUPFC3,0.031
F2CEGMQP,0.0199
GKKBYPV4,0.039
ZPWWZCXU,0.6595
MGSDRBKK,0.3865
SDYOFUJA,0.0329
QEGPDF5M,0.7529
YVCJV9GE,0.6888
CAZ7HBGX,0.1438
44BMKRAH,0.7533
C8NQDTUN,0.0343
SRRPVBAE,0.0221
YY2HXJG9,0.0369
ZHRF8HOT,0.0177
LZC23PUG,0.0221
64Y8R53P,0.0284
AQGVMGSG,0.0331
THVPIMD9,0.05
Y8ASJLFX,0.7345
FKRPHJUQ,0.1233
GDD6UZFV,0.1846
KHY2UFUC,0.0153
YKESL9NG,0.0402
ND7HNTSH,0.1257
2XM8QUUY,0.6906
7RTYEWBQ,0.0215
UVFLTVBB,0.0287
364XUUYH,0.0378
TG7FYVMA,0.2559
72DPGQFE,0.1244
LMNUDZXV,0.0336
QBAUVE4M,0.0153
XCUO5TYW,0.3509
RWGBYKRD,0.1246
RZEBKYNN,0.2358
DYPW843K,0.0393
AE4WOROY,0.0335
RKFJWEXY,0.558
A6TSAKS4,0.1228
BCHAK6RK,0.6283
CJAZK5LH,0.0346
HI8HBSCQ,0.0222
JUDZ8OQ4,0.0345
DN8DMYSF,0.1231
2JOEUF9P,0.0326
MOARV8BJ,0.0212
EHMBMLD5,0.0203
2CAYXXAJ,0.2284
ZU85XCE8,0.022
2VCUPFIY,0.0386
JIJKFX3C,0.0149
JHNSRHPM,0.0261
EWDEQVGL,0.0151
A72MHTKG,0.0345
DWZNBZJ2,0.0218
DZJFCUHZ,0.7158
XSBMOGES,0.0392
B8CAQIKD,0.0309
4BNEDGVJ,0.0151
IDSRR3EW,0.0277
FZQAERWP,0.0768
GHNZGA88,0.0178
HP6EVQVE,0.0323
2AKRHKZI,0.035
KXXEB4UT,0.0334
SCGNQNBB,0.9614
YRSPSIRL,0.1237
XBVA6EZK,0.0182
8HGTUPDX,0.1174
P6PTDCTT,0.8015
MTC452NE,0.0404
KRVS8NMQ,0.0429
JEMW7GYZ,0.7703
QCAATQXE,0.0218
NKLPEYCV,0.0341
NPWULBTX,0.0145
7MXYP69M,0.0238
DUL4PEHH,0.6418
66KKFJGM,0.0203
TNGYRS7M,0.0616
KSDOW9NW,0.1045
JBDLBB82,0.0341
SQRUJM4S,0.0345
63L6FUO8,0.1634
NPX3B6EW,0.0148
QDSTGQOE,0.1725
OY2RKCRY,0.6561
M4VDNLYN,0.0293
CDZRFVG5,0.0863
AEMWVNZQ,0.2231
VHAGEVV9,0.0346
JQFY65PZ,0.0203
AFVHUA34,0.1337
3UOJJQKP,0.2108
EU9JBUKP,0.6623
MIRMR4AR,0.6035
GM964JBY,0.0661
CGU7TQXH,0.0336
HQK6HG2Q,0.2744
SQC3IAD5,0.0193
KQJQTX93,0.043
ALAUXBSF,0.0401
CMQQJHC5,0.0202
EWQDCWBQ,0.139
C5QVBQ8W,0.1249
HYDZBNMB,0.0209
EYEWCIYA,0.6768
54A6QATH,0.0403
UPTBE5EE,0.7434
MYJA9HYJ,0.034
NMVARKJL,0.0261
UGW6JL79,0.0232
CGAA5VGQ,0.7061
5M6V7FYY,0.0216
VVYWKBIH,0.0253
76TDUCUE,0.0145
ORTYDNXA,0.0359
YYCXV6K3,0.0182
7UTHV8VW,0.0385
JJTE4AYM,0.0223
KW6UX9TG,0.2535
3PLUBBHT,0.1476
3Q7NWDYE,0.0371
5EKFPNGX,0.0416
UEV7CVAJ,0.1311
QFTQFVLL,0.0177
DZO35SFC,0.8753
EAGJGAHQ,0.6959
KOBY3Z43,0.0211
M3ARX3PX,0.0377
FLLDH699,0.0367
4VWPETTG,0.0211
L4TMOWBM,0.6201
L7SYSDDW,0.2227
FCGC2HUH,0.224
83LGMUZM,0.2488
GOSVHECD,0.034
IFWP2XSZ,0.2513
UKPM7JWM,0.0217
QFYDVJDG,0.0327
CBY7BUSP,0.0205
HZZVNAGF,0.0169
BGPQEIJW,0.1414
EGZ9IZTO,0.0372
BZJ5FVVP,0.1194
JSRDLU2B,0.0199
CFWCMHSQ,0.0178
SDVMRJ5I,0.0389
2MC7CAZ7,0.0331
L7UFMZKF,0.022
3D6GUR8N,0.0347
L8JRES78,0.0331
C2CO52OX,0.1298
EIB2WPOD,0.6405
RPM4HR4Y,0.0314
LGNRRQSN,0.0216
WH5YENKV,0.1211
Y9FXA6EC,0.1746
A6EUCFEG,0.0279
F2M3M7SA,0.9507
L7A2ENPO,0.0318
NGAO9BQP,0.0347
D9JFEMXL,0.1312
H7VQQC3M,0.0222
EUQ3RVLB,0.0339
XDRULBEB,0.0208
JENIUPS6,0.0168
ZKFFH6ZF,0.1767
Q5BCU4MN,0.0369
ADRFCJBA,0.0584
UGHNVSK6,0.6602
MMAYURXM,0.0263
29NQP5UB,0.0415
NCZVDMUC,0.9483
ZR9DKTFP,0.0197
YWDG8RD5,0.0478
ECYXBXAQ,0.0151
O4RUBKXG,0.0221
O34M2FZP,0.0205
PBDRSAXG,0.0156
FYJID8TW,0.6339
OPNCA8NN,0.7904
OGWW2GLZ,0.0198
L7USMXF7,0.1723
3ZHSNYPG,0.1322
I2SFB889,0.022
TFYAMCNK,0.0158
7F7K6F7X,0.0161
6OLYWPBX,0.7318
FCANPXEH,0.0217
AQNETUFR,0.0355
GUMAUCPG,0.6457
H663KN5B,0.2113
97KEBJFF,0.2573
CVG57FMN,0.1191
XEDH9YN2,0.0206
TXME2NHS,0.0226
PCOOXEYC,0.66
DQYMPOPV,0.0216
BB3PPFDF,0.7138
TWEWLXXS,0.0358
8U4SMRFW,0.1274
GQ8R4CDA,0.6072
4YMVM9RQ,0.0231
FBYRTPLE,0.0209
YUSDTT7N,0.7115
4LAGYMED,0.0345
CMBV5YP9,0.0205
YCWQGJ2Q,0.014
3FF8FAGF,0.2257
XKR3UZGD,0.0413
4GZRW6PL,0.6608
RQJR7OB2,0.7047
FPQAJAFF,0.0147
LTTLVPEL,0.0282
XFYXYKEA,0.0402
SLVUQDEH,0.0211
GH23DBMA,0.2196
ETQZRXHU,0.0425
LZGXKM7T,0.0383
DZGNPSSD,0.022
A6RPCFWR,0.0212
DVZ5WXEM,0.0189
FGHLJNAN,0.0205
ENC7GGF4,0.0331
I8A9TGGT,0.0249
WDAK3FZU,0.0309
RBQPBTXD,0.0463
MW866BZP,0.1455
RPDFMMRB,0.032
UCSG35FX,0.0343
DH5SVNNU,0.247
UNSNDLI9,0.0384
CYGXAYSE,0.0378
BHLYMCJ6,0.0323
G3MZ63LX,0.0445
4BEHX8GT,0.046
FFUWVKHP,0.0325
QBU6QWPZ,0.0403
VVHUANVW,0.1894
25YX6JRC,0.2463
I9WY5UE2,0.9502
XXIHMG7Q,0.0339
HXVZPSBY,0.0228
BXFUQJG3,0.1237
7QRFI2JQ,0.0147
TTPKYXG8,0.1391
DQDOC5QM,0.2564
MNBASMZT,0.0218
GMUIELTG,0.0213
CU9K55TJ,0.0481
YJ7XUK5N,0.0199
J6I95TIV,0.1428
QIGHB8ZX,0.04
6PHLWWJ2,0.0205
WT5JY95V,0.0219
5F8RX79W,0.0202
7A2JA2R9,0.6859
VIRJRWAW,0.1175
V5SIHWBK,0.1519
R4EZRX3X,0.0402
WZNVBZXE,0.1302
QNRVXKTR,0.0337
NRLY8FXC,0.747
NKLV8EPA,0.0212
PGXKGA46,0.0369
UGFBUH4V,0.035
7D3DFAPP,0.1061
9IU3G3WV,0.0214
HB5HAG49,0.7445
3FWJZECC,0.0237
JNZQYHWJ,0.0143
APSCLCWI,0.0327
9HSFHWR3,0.0332
C5QMWSQ5,0.0229
XNZSQPKL,0.0318
Z3N47AV9,0.0182
NI8OSSAN,0.0163
SEA7VJNM,0.0448
QWJXXTYW,0.0236
N6EGHJNN,0.5601
AUK3UA3A,0.0323
A85XVVXR,0.0238
HHNSPFVY,0.2499
KKTMKXCT,0.0205
IZHAF9HC,0.0183
GV8M84DD,0.6273
GMEEEDIP,0.0206
NIMFBCKX,0.0154
7E3HSLW4,0.6565
DFDVXPYS,0.111
X8453EPM,0.0828
ALFZKEQR,0.2362
2OTCUJTS,0.0143
5QKE7DER,0.123
OR35OYCV,0.0348
MMQGJKHO,0.0441
ECMUDP6Z,0.0343
E7AFM9WT,0.6873
JVYJXQYD,0.0235
BKBJTAFW,0.0215
UD3C6KKV,0.0547
9RETNDRC,0.6545
E22ZCYT3,0.0332
N9TCTQTG,0.2372
HX3MGUYE,0.0336
GIMAGYCT,0.0256
MCFHBQMD,0.1697
ANBBNJGM,0.1195
UYAE93IL,0.1057
7YC6UDQW,0.0349
DZJ5TGJG,0.178
OPPNT37T,0.1554
HF3AIT6J,0.0213
KSYQTKRB,0.0344
M7QR4QEF,0.1179
5FXLNRQK,0.0333
TRFZHS5F,0.0402
HKPDGZA2,0.3106
7ZOAUAHV,0.6485
CAOTCPZF,0.0327
J3III5HU,0.6936
EPQTKKUQ,0.0209
5Z6P3YFK,0.0227
PEHWQ4TG,0.0146
BMQ2BVGY,0.0204
PV6XQEWE,0.0145
7AYPERXX,0.0337
NF9EOTPF,0.0215
6SW7XLXM,0.0207
DCRKCB3V,0.2039
5JEFDEQW,0.0262
B8SRRXYE,0.0194
2V4WLP5L,0.0211
EEHB6FZ6,0.0191
P5UPYEVO,0.0872
GAJZYNRE,0.2238
ZQ6ZZGF9,0.0146
SVD3OJYW,0.1358
NBXLDLZA,0.2364
KXWGKP83,0.0207
ZY7HXADJ,0.0139
C2S5TGPA,0.0379
73NDNKNS,0.0223
NHWVUXXH,0.7394
CQQIPXB5,0.127
GONPEHTH,0.0209
CNEMMVZK,0.033
BFE3KW3J,0.0932
FEZLESRZ,0.1261
EJTYBZ63,0.0355
DD8ZTXWW,0.0375
BKT5X3RX,0.0214
UNDOBKZV,0.0392
5WGTALZP,0.0207
3WTTVRQE,0.0415
AW4FJHJ7,0.0379
GUCRPCWF,0.0322
VXPJEMRD,0.0396
5GUJQ7DU,0.1441
KWW3WJXH,0.1199
FE3YDYKQ,0.036
5QWEWGEM,0.6941
MFRRQNY4,0.0409
N4TXXDJX,0.138
UHFQAC6Q,0.124
53KQVYMQ,0.0207
7537UCMJ,0.0336
INNBAVGN,0.0326
WCMN3JUA,0.7201
FCXZXPMO,0.0238
FEDOFSVE,0.0458
YH9YFGZ4,0.1374
9Q2RM8Z7,0.2413
XOX67SED,0.018
EHYMQLUQ,0.041
PMDDVGRZ,0.0419
G7XMVQKR,0.0259
7FCYRHGG,0.7197
7YYDYQ42,0.022
D8HSP28W,0.0783
Z383T4RB,0.0142
I6KT4DAK,0.1653
BVN2ZPYV,0.0351
6AQJRB4H,0.0411
CVEQBRXN,0.9528
EHJU8NQR,0.0368
AFJNJFKE,0.0218
B7PWJVPM,0.034
9AJEW5KM,0.1224
4YTMDUV2,0.0316
EYOPZPEX,0.49
B5VTLT5V,0.0215
NEEN2MJB,0.0201
AQNCX5W7,0.0216
NRS3QD29,0.2217
RCDZVJSY,0.0953
YKMVOX2V,0.2614
K3SKBBCO,0.3803
EJ3CMWFV,0.5265
7YMVJEK2,0.0153
V9JK9P3J,0.2759
NUSZH4ET,0.2512
I9PUGCJF,0.7729
H3BBW7IW,0.1195
HMVC6GPQ,0.2503
UQTQLKER,0.6786
F4INUH3E,0.5542
QR9PAZYU,0.2322
IMGLAWD8,0.0941
6EPEW4MN,0.0389
ESROS997,0.7236
FOMHETSY,0.0201
EBJMDEUJ,0.0349
DF3MFRVI,0.0205
QTZ9V5V6,0.033
J5A8NEJT,0.0344
6TG7QDNH,0.0362
WB2BLSP3,0.1438
QIBJHPIT,0.0208
OKS3BTNK,0.178
XP8YAVBQ,0.0399
2PALQKAW,0.0372
HWGA3CHH,0.0327
VMGKSBYA,0.0205
F82Q92PI,0.021
XAIFFDBB,0.0396
S5M92FAP,0.1276
ZBG3KWAG,0.0339
TKSBNL7B,0.0406
7TJOWZ23,0.0203
5VTRMQRX,0.0242
UK3WHQA6,0.0355
PBGDHVCL,0.0256
KMXCJLC6,0.0495
2QWMGVS5,0.0335
6CBSG6PH,0.0326
Z8YK3WXB,0.0224
KE8C5BYT,0.023
2CW5XPB7,0.021
WKNTHHLD,0.1282
E9WBBXXF,0.0323
BF9JEE3I,0.3707
XC5PYMGC,0.1169
6WSJWWEJ,0.0274
FEPZRTVV,0.0228
RHGKGRTN,0.0224
LYVNYUAT,0.0213
TPAYIBGZ,0.0485
FBFSQSJY,0.122
FGYDAQEJ,0.0365
UWZXEMWN,0.1434
AC2POKAM,0.1368
OS95JETR,0.0213
AON8PKZ3,0.014
RLPYYPPB,0.0233
JWX9DUZ5,0.1177
KVNU7MJ9,0.0198
BXVKTUYO,0.0277
L77ZQRH6,0.6655
JUJ7RNEZ,0.2506
KCU3WJFZ,0.0143
HPD6CNHW,0.0227
CCFOW5ER,0.1396
NVMLX3UP,0.0474
8KKJVYPO,0.1251
DPM9SCMV,0.233
ZTP5XIUW,0.0168
NVWMXWI8,0.6731
7C7S2WL3,0.0205
ACURK6SP,0.0993
8S7X9RI4,0.0257
K4MW7WKG,0.1547
EHQFGTKF,0.0447
NVPS4UAY,0.0309
QGVAPXFI,0.0419
FBK7ZF5M,0.2807
6ZHDU2QD,0.3418
FN7QBJIQ,0.0326
P8RP9FLK,0.0155
NYIW45V3,0.7242
BN8VUQMC,0.0277
UWIOS8IB,0.0311
LWWNSG95,0.0195
DHEPVBM4,0.0218
T6CNZNNM,0.0149
8PKYAVKK,0.0338
JDHJBAAC,0.0194
55JG33ZF,0.0216
D7JESJ27,0.0143
LNIYSNZN,0.1612
LHXBAUBI,0.0358
DVPSGWJ6,0.2946
FNOKFCOY,0.0224
T9DPGKDO,0.0325
27ZBBHWT,0.0331
7IXCWGTP,0.0254
D4SYEQXP,0.0193
C4ASMJZU,0.0208
9PVTRH2I,0.0208
AWKZKQMT,0.0214
8EV6K2ZT,0.2093
ZEDAQQTZ,0.6946
BUV4FZB5,0.0391
YTGHSBKV,0.0397
KPHVTYVY,0.0351
9SXRZWTE,0.0387
PEYCJVAD,0.0232
8BBPMYQC,0.0445
AMVU8WZJ,0.0273
DEUKXVZM,0.0365
BAYZCHPM,0.0662
9YTPVMEZ,0.0373
MUZPVHRX,0.2448
DHAXGEZH,0.0197
DX4QSAHP,0.0349
BGKHUWSR,0.0208
5C8LGKD2,0.0398
ZEMSG6WY,0.0145
MECRH3HC,0.0201
7UTXRQVU,0.0346
4HE2E34X,0.0676
W9T5ASMB,0.0398
6QXNJZ33,0.2292
E6NYEPYE,0.7456
L9D8JHB3,0.1654
JJFXRBP3,0.0917
HKJFWXD4,0.0343
YKDDKLZN,0.1231
FN4PKKRR,0.0202
8NKO2YSP,0.0208
WF39QTXN,0.0357
UDIWUAHH,0.0447
GTKOGGXW,0.0364
JEUFVHWX,0.1045
XPMSVKCR,0.0378
I2WPSWM5,0.0356
GKFP2DSK,0.0322
ESN5W2UU,0.0365
2UMJCCH5,0.0229
ARJTHNPG,0.0201
MWQEVZGI,0.1319
OYZLJYUS,0.6392
ESJS3FWK,0.0214
PYTNT4AS,0.0207
WOQ4NV8W,0.0229
5WBAKW7W,0.0526
J4VT6JTU,0.3094
PUMTYYRV,0.0217
FCAPF9W7,0.7308
TMRCFTRT,0.0203
WCZ5RNRY,0.025
JVYOGQNH,0.0346
GARJVDCX,0.021
GZGGLOJT,0.0363
UI7TBDDZ,0.0699
G9TBPPFB,0.0212
OUIERFEH,0.0144
DMRXMY8L,0.0222
MA4J3PFN,0.1278
CZCZZGKR,0.7167
URXRLEDA,0.0364
SPQ48HWP,0.0222
TT9Y3WDG,0.0206
LSR96AZF,0.7072
4FADECSJ,0.0528
4AXKNTUE,0.0214
FNAJK8MN,0.0336
TWCYARNL,0.0191
NEDB2UMC,0.1788
LHTXCDOS,0.0352
A9YKP7CX,0.0298
CCBFFYSA,0.0138
TT33DDSU,0.9477
IDYZAQDR,0.1474
NCHNJKEH,0.0956
CBQ2PESU,0.039
6U6YWPGM,0.6464
85TF7GGH,0.041
CGJQQ8D6,0.0212
67PUWWY8,0.0212
GYRPVQAF,0.1461
OR8Y5THP,0.0316
4GPEGA5S,0.0706
85AK6L8N,0.0342
6T69JFM6,0.0201
WVZ6Q2N7,0.0484
CAXNNCKR,0.0147
243TRPQX,0.0323
CLV4CHXN,0.0236
BBCKA2TG,0.0349
B6DZNBVT,0.9211
AVMPZWES,0.1338
5E8WGCC2,0.0365
SQBV9S3E,0.0621
KYTDJMZ7,0.0149
7YOHEWRR,0.6839
3VXHMP7E,0.04
REQO9VCE,0.0206
5PF5WQTN,0.0397
NQOFKTWT,0.0411
ZUZRXVCP,0.0415
CQPSEMWM,0.0258
CTP8OBUQ,0.0331
8IUSEUSJ,0.6747
5AGAM5VP,0.0196
BJMPYUN6,0.6524
HUMYTMCT,0.0309
DUTKU57D,0.1192
2NHBAJLR,0.0186
9PQWJVYR,0.0207
XWNTIJQZ,0.1442
MFN2HXEV,0.2473
CHK4JZOO,0.1376
LDUCUDF5,0.0424
DFH6PEXE,0.1392
34AD68MT,0.7192
4RKABEYO,0.0212
2XSSD576,0.0267
IVHYP6WO,0.0702
JGRMBITT,0.2407
MMJVMBSW,0.1464
FRNCVZRK,0.0212
3SK4PUFX,0.0248
SPXPFBWA,0.0182
YRPKC7WQ,0.0345
MYRENVJW,0.0273
TVHP4X2X,0.0933
4SDATWEW,0.0382
DCKWWHAY,0.0207
32TVMBWA,0.0221
HSCT6DUS,0.022
GNWMPGSV,0.601
IYSHVKKG,0.0222
QF4NBFYP,0.0249
BJ3M3MCW,0.0469
PBXQ5SAP,0.0245
EWCLSQ3T,0.035
8VZNEJJ9,0.0467
QY8GBNFT,0.0263
QQNDO3LX,0.1257
JWAMUNGW,0.1089
LCPEQQNA,0.929
NK77R59Q,0.0255
FWZRQU6S,0.0147
DHHR82S8,0.0382
HAKEMKBH,0.0212
HOQR6TPA,0.0422
2LVCH9VG,0.0182
FKWFZRUE,0.2195
JKUWARWG,0.0302
5ETYDXQL,0.0328
BJCHEZ9U,0.1421
NJYIJDRY,0.0333
VQFFEAQU,0.7268
9GUPFWES,0.1214
7DPYRHRU,0.0328
6Z7KPE4E,0.7826
2JZKALCA,0.0273
SBF49QCZ,0.0388
FFU8PWDQ,0.0139
CBMVNSTX,0.0343
PMUQX8XQ,0.6646
8ADKRBZN,0.0185
9WYCYYGG,0.039
K5R5FFOH,0.0254
TVQZGHIB,0.0331
LCXJAYVY,0.0392
B9RVGRXX,0.0392
DTPJYVCT,0.6518
EZW6ARBD,0.7479
MOMCI9VA,0.1319
BEGPEPDG,0.0378
GEDBKBJJ,0.1414
ACQUAFRA,0.1175
MLIZUKPW,0.0298
NRGKEAAU,0.652
4NWKFDEJ,0.0162
7WYG6YZB,0.0157
SMUZPUOF,0.0207
X4MHHOGZ,0.1492
ELTXJCYA,0.0206
7HYNERST,0.6112
CRM4IEMW,0.1277
CP7ASE3E,0.1047
KEB63PBY,0.0249
ECPYIXRZ,0.0362
ETD65LWK,0.0316
N4EG4OHI,0.0162
Q4COYXP3,0.1776
JDWSA9KX,0.1206
HFPGF4GS,0.697
IBKJVRTV,0.1163
KOHXBCSA,0.0211
GOKXMXET,0.034
EXVWHG6C,0.0312
4PSUMRWZ,0.146
9ZM2SQOP,0.2086
HVEDYRCG,0.6956
PCBLWTYZ,0.022
LSQBKSMM,0.1168
HTYAJQ5Z,0.0321
LTVNDUNT,0.243
FHWBWYPK,0.1494
2E4PEXFW,0.9519
E6AWHBH2,0.0515
46NNA34A,0.0312
NP8ZUWZY,0.2076
HKNRHWCM,0.0433
EYX6UYRE,0.7492
XDJVZYSO,0.7006
N3R8ELE8,0.0155
FOIRDW4T,0.1334
QUG7FSEU,0.0275
MJMM8JVV,0.014
LTEY7WAT,0.0478
PTMCDPU4,0.1608
MJBZQVJ4,0.1109
FCL3CAZR,0.0224
7MWVA5JC,0.0216
UUREQ36O,0.1218
AP4D4E4O,0.1311
EEO26UN8,0.0354
M3TP3KQF,0.0335
ASMQD9KJ,0.0374
BHFKI4ZW,0.0336
GGT99ICJ,0.0219
NXJKPS4M,0.0376
H5DLDQVD,0.3321
DRRPC78A,0.0209
CNB5WCEV,0.0146
9KEXA3A7,0.021
QVP8PHOX,0.6964
CUUCNZXT,0.691
ZJRBQN3D,0.0353
HBWUFMK7,0.032
EEHW3JXC,0.0217
5JXBMRZ6,0.0199
9HNRMDKR,0.0221
E4EAGESX,0.0347
MG7KCAHW,0.0975
6YGRSPGV,0.022
GO6J3OEG,0.0408
D4HM4XUT,0.0204
W9RX7PRH,0.0397
NBVO3MVR,0.1144
3M9LJV5Q,0.1314
NXBNJKHP,0.0384
MRF6ORAH,0.0343
MVRXMEGT,0.0313
RPHYK6UC,0.0221
FFI3RBYZ,0.0372
ERQFJVFA,0.0213
CDDKLSR3,0.0143
CJRWR5GM,0.0235
XQYXQRBW,0.038
CMWDDFWN,0.0218
JZXNT3ZH,0.0339
NGP8UO6S,0.0327
XT86OSEQ,0.0194
Z43AUC3N,0.1676
EQFBBESX,0.0337
YCRBTFSR,0.0382
HYRU8USR,0.0383
ACN4UGKN,0.1037
HQR8XNSF,0.0205
F7DFC4EM,0.0139
BGPISQZA,0.6983
BB68LROW,0.1385
JZDHVQPT,0.0239
KTJFAHPI,0.031
78WYNRYN,0.0217
BUORIVYW,0.0313
7BKKKP3C,0.8009
OYDNMEIA,0.0141
NRCMJUXS,0.0392
NPCK6G9N,0.0237
9QQIDEUG,0.0193
HGQT2ZCC,0.0361
JWTRUFEJ,0.1295
6EWLUKLM,0.0179
SBZFQBUD,0.0231
N38QR3CT,0.1219
AAHIKWRU,0.6648
JMFYAHFV,0.0416
CUCHNMB6,0.0446
B4AFRFQQ,0.0217
PHGBLPV9,0.1105
687TZ7B9,0.0152
MAJWSX5P,0.0203
MT5QGT9E,0.7527
BL93XHXZ,0.0357
MUP5YU4U,0.031
FE7SVBD2,0.022
9SEEA4DF,0.2528
2DZJD6LU,0.0408
ZHKF4W9W,0.1468
KTPCWUJY,0.0204
UKPVRY7K,0.6876
8LHSPJVL,0.0259
HGURKUUM,0.0421
WG2VPX5E,0.9541
SFGFSCWH,0.0238
KFJ3O9EP,0.0268
3BJAVDWB,0.023
OVIPARHE,0.0226
DNTMBMQY,0.0618
6NYOPEYV,0.0214
F4ENT2XY,0.6211
KBDDZJQZ,0.0224
XAPGECQ6,0.0212
D86RPOIJ,0.0202
BFUXXABG,0.1011
BSNWFL3O,0.0192
6UHGSJ6B,0.0493
6GVIPQKO,0.0227
CD6ZHSWM,0.0155
BUHGG7PF,0.1609
QOSGCARU,0.0328
9JNCJ4TW,0.0216
5UX789H9,0.6129
DC48IPCN,0.7016
BT8222HS,0.0192
DTSYEOIT,0.0404
HJUHATHC,0.661
SMFDV7OS,0.0354
XRTWPYR6,0.0156
MKUXQYRF,0.9381
LTLT9QGX,0.6857
OTSBNBRR,0.1504
GOY85E28,0.1379
HH5X5IZN,0.0435
BUNYXK5X,0.0341
FCSTXPPJ,0.5901
4RHNUDKM,0.0215
UZVCJI49,0.6299
3CO3JSF4,0.7746
FXQMDJMK,0.7506
NIVPOLOZ,0.0211
QAZWHZ9M,0.0786
BQAG6XPY,0.09
TQB5SWUE,0.0199
KZYEHD9C,0.2448
VD8Z8FMS,0.0324
JV6FB4HX,0.055
AFSVGVOM,0.0143
EAGFM5NG,0.1185
NWKHCMAA,0.3458
7CDY5PTP,0.0239
HRKKCDDD,0.6613
BCNQXYN8,0.269
UBLMHHQ6,0.9496
M6DNF8TQ,0.0301
DU65BGVP,0.0455
7URTTNZP,0.1475
BBYLQHM5,0.1169
6CZNTUQS,0.1724
6UP9NI34,0.1028
FVBX5NOK,0.7983
LGP3CBMH,0.3257
E4YJXQCK,0.7959
M9AVWGAI,0.2377
9WOGBCSN,0.0227
CHPGABNH,0.0153
LS69DTAE,0.0224
WH6GDSEY,0.021
2TRLWQQY,0.1278
HRWG4DJS,0.0151
SCK7YRCG,0.0528
FV8FM2HH,0.0383
QGWHDMI3,0.0353
LDD3W6DB,0.6902
USRGWP6F,0.7857
XEPRW6IV,0.0215
CRKA4K2G,0.0213
CFRYG6CD,0.0243
DVTFTXWO,0.026
KGPMZEWV,0.0509
OH5UR3EO,0.024
FAB6PUN8,0.0228
HPIBYMER,0.0373
JEVOIYK7,0.0205
V7NWXTX4,0.1329
EA8N7BKF,0.0231
Y8WFWDFZ,0.744
QAESDGUW,0.0337
GIMSXKE9,0.0315
TN8ISXIO,0.3375
ZZMAGSSL,0.0338
VIAGBXXN,0.03
8J2MUFY5,0.0363
2MHENZ4X,0.039
C2TZZPSP,0.015
JP4OEXQC,0.0357
J8V3MDUB,0.0224
WS26GSLN,0.0166
FJ4DVK94,0.0468
C9KJS8TP,0.0365
WCBYGEQE,0.0325
5QAHUZBW,0.6035
JFTJZSGW,0.1303
JT6J3CKB,0.1992
